2023/10/03 3,22,29,31,40,44,48
2009/02/17 5,16,21,22,36,43,28
2009/02/13 2,3,7,24,42,45,10
2009/02/10 9,12,18,30,46,48,42
2009/02/06 4,7,10,21,27,32,37
2009/02/03 3,10,14,23,42,43,34
2009/01/30 2,5,10,23,39,41,48
2009/01/27 13,14,27,32,35,38,48
2009/01/23 10,11,21,28,38,40,29
2009/01/20 7,21,22,23,40,43,34
2009/01/16 8,24,25,26,33,40,13
2009/01/13 4,11,18,33,47,48,30
2009/01/09 4,15,27,30,37,45,19
2009/01/06 4,15,20,21,29,33,16
2009/01/02 2,6,23,26,35,38,11
2008/12/30 3,9,25,26,36,39,35
2008/12/26 8,15,18,33,37,40,32
2008/12/23 2,7,23,25,39,45,22
2008/12/19 3,10,15,30,38,45,41
2008/12/12 2,28,34,36,39,42,24
2008/12/08 1,5,6,16,26,41,48
2008/12/05 2,3,8,31,40,44,45
2008/12/02 7,21,29,30,37,49,36
2008/11/28 1,5,7,16,17,41,20
2008/11/25 4,15,26,39,46,49,11
2008/11/21 16,17,21,28,30,37,9
2008/11/18 14,17,20,29,34,39,7
2008/11/14 7,15,23,35,36,43,8
2008/11/11 11,13,33,34,39,45,15
2008/11/07 15,25,30,33,40,46,18
2008/11/04 11,13,19,20,32,40,9
2008/10/31 1,3,9,11,19,47,40
2008/10/28 2,7,12,14,36,41,35
2008/10/24 5,6,8,9,14,49,3
2008/10/21 2,4,7,8,18,30,33
2008/10/17 5,11,15,19,28,36,46
2008/10/14 8,28,30,43,44,46,12
2008/10/10 13,14,20,24,41,47,6
2008/10/07 1,20,28,29,33,34,40
2008/10/03 18,19,37,41,45,48,9
2008/09/30 1,7,9,13,22,27,34
2008/09/23 2,9,20,22,29,35,38
2008/09/19 2,13,23,28,35,48,18
2008/09/16 2,25,31,32,44,46,7
2008/09/12 1,9,16,18,34,37,12
2008/09/09 10,23,27,28,35,46,2
2008/09/05 2,3,14,22,32,33,24
2008/09/02 2,3,10,21,25,34,47
2008/08/29 2,24,25,26,28,46,49
2008/08/26 2,4,6,18,23,24,32
2008/08/22 4,5,8,26,31,37,10
2008/08/19 2,16,25,35,39,43,26
2008/08/14 8,14,23,24,43,44,4
2008/08/12 16,22,24,33,43,49,45
2008/08/08 8,16,20,33,35,49,24
2008/08/05 5,10,29,41,44,45,6
2008/08/01 7,11,18,22,37,38,30
2008/07/29 16,39,41,42,43,45,14
2008/07/25 7,19,25,29,35,43,1
2008/07/22 1,17,25,29,30,33,47
2008/07/18 4,6,9,15,20,38,27
2008/07/15 6,16,21,36,37,45,40
2008/07/11 7,21,22,23,34,36,11
2008/07/04 6,10,17,21,43,49,33
2008/07/01 15,20,24,35,43,48,9
2008/06/27 1,2,9,10,38,41,31
2008/06/24 2,7,8,20,33,43,4
2008/06/20 3,20,21,24,28,39,23
2008/06/17 1,7,15,32,40,41,9
2008/06/13 7,8,20,21,31,39,6
2008/06/10 14,19,20,22,34,39,37
2008/06/06 1,20,22,31,40,42,38
2008/06/03 1,20,24,27,29,31,4
2008/05/30 8,11,12,20,32,42,30
2008/05/27 4,7,15,24,41,49,30
2008/05/23 2,10,11,29,37,44,13
2008/05/20 8,14,17,42,45,47,39
2008/05/16 3,7,21,22,26,40,41
2008/05/13 11,31,37,38,41,47,18
2008/05/09 15,17,23,36,43,48,21
2008/05/06 9,10,15,23,46,48,38
2008/05/02 11,13,14,33,39,45,41
2008/04/29 2,3,11,32,35,42,18
2008/04/25 4,15,20,45,47,48,34
2008/04/22 10,15,31,36,44,49,7
2008/04/15 13,20,32,33,43,47,28
2008/04/11 5,6,23,25,28,42,43
2008/04/08 11,23,29,32,37,39,31
2008/04/04 13,23,28,30,38,44,26
2008/04/01 8,16,24,25,32,33,12
2008/03/28 1,8,9,12,19,26,49
2008/03/25 2,3,5,13,33,49,10
2008/03/21 11,14,27,32,34,49,28
2008/03/18 1,9,27,33,38,49,31
2008/03/14 3,21,30,34,44,49,13
2008/03/11 7,8,21,30,36,44,4
2008/03/07 12,25,28,40,41,42,29
2008/03/04 1,15,22,25,38,47,16
2008/02/29 1,7,9,10,18,27,43
2008/02/26 6,16,33,37,40,47,28
2008/02/22 1,3,7,12,30,43,22
2008/02/19 16,22,26,31,39,43,9
2008/02/15 1,22,31,41,42,46,36
2008/02/12 5,12,19,22,25,27,29
2008/02/08 1,3,6,7,15,27,39
2008/02/05 17,29,30,33,35,42,10
2008/02/01 1,2,6,18,20,38,29
2008/01/25 1,4,15,20,24,40,32
2008/01/22 9,13,14,26,30,37,5
2008/01/18 6,8,18,25,26,36,13
2008/01/15 5,8,10,31,32,41,11
2008/01/11 3,7,8,27,37,49,48
2008/01/08 3,7,12,17,28,44,36
2008/01/04 5,13,29,31,39,40,33
2008/01/01 13,18,27,43,47,48,21
2007/12/28 10,12,16,18,22,29,30
2007/12/25 5,6,9,18,31,37,32
2007/12/21 15,19,20,22,28,44,42
2007/12/18 4,7,13,19,23,49,17
2007/12/14 1,17,26,27,34,39,13
2007/12/11 10,15,16,20,27,43,19
2007/12/07 8,10,17,28,32,34,42
2007/12/04 1,16,31,38,43,44,42
2007/11/30 8,15,16,19,30,45,44
2007/11/27 8,12,16,34,36,47,33
2007/11/23 1,22,23,43,46,49,33
2007/11/20 1,16,17,20,22,42,29
2007/11/16 16,20,22,39,42,46,38
2007/11/13 3,5,16,17,32,37,24
2007/11/06 1,10,27,40,43,44,2
2007/11/02 4,10,28,44,45,48,39
2007/10/30 1,4,9,17,19,41,7
2007/10/26 3,11,13,16,21,36,26
2007/10/23 10,25,29,34,47,49,17
2007/10/19 15,17,22,28,36,46,24
2007/10/16 5,7,11,18,38,40,31
2007/10/12 9,20,23,26,28,37,44
2007/10/09 9,36,38,40,46,47,13
2007/10/05 3,10,19,26,29,48,18
2007/10/02 3,4,8,9,24,49,23
2007/09/28 8,9,16,17,19,30,45
2007/09/25 8,10,12,28,38,42,33
2007/09/21 1,16,24,31,35,39,21
2007/09/18 20,25,29,31,37,46,49
2007/09/14 2,15,22,27,45,48,32
2007/09/11 3,14,18,22,28,36,47
2007/09/07 3,5,22,32,42,49,28
2007/09/04 9,17,18,21,42,48,7
2007/08/31 23,31,35,40,41,44,21
2007/08/28 2,11,22,29,34,39,45
2007/08/24 4,6,7,12,25,47,9
2007/08/17 2,12,31,35,43,47,40
2007/08/14 2,5,12,25,26,38,6
2007/08/10 11,22,27,29,35,40,48
2007/08/07 1,5,18,25,35,41,14
2007/08/03 2,12,15,27,38,40,35
2007/07/31 1,6,7,25,39,41,5
2007/07/27 13,21,32,39,42,46,36
2007/07/24 1,7,12,22,29,31,4
2007/07/20 2,5,10,19,23,25,11
2007/07/17 15,29,37,39,48,49,46
2007/07/13 5,10,13,18,34,35,15
2007/07/10 2,29,34,40,44,45,1
2007/07/06 9,12,23,36,44,48,26
2007/07/03 1,5,9,21,24,49,35
2007/06/29 9,23,26,28,29,44,31
2007/06/26 18,24,37,38,43,47,2
2007/06/22 13,32,35,39,41,42,1
2007/06/19 20,28,33,41,43,45,10
2007/06/15 11,17,28,34,36,46,26
2007/06/12 3,5,20,38,39,44,43
2007/06/08 1,2,11,26,28,46,16
2007/06/05 1,16,23,25,36,47,21
2007/05/29 10,15,18,43,45,48,11
2007/05/25 2,11,13,25,34,36,38
2007/05/22 1,18,30,32,41,48,24
2007/05/18 11,12,27,41,43,46,36
2007/05/15 13,31,35,40,47,48,39
2007/05/11 10,13,21,26,29,47,49
2007/05/08 1,16,27,28,41,46,38
2007/05/04 6,22,34,38,40,44,15
2007/05/01 21,24,28,34,45,49,46
2007/04/27 9,10,29,32,38,42,37
2007/04/24 8,20,22,25,38,40,41
2007/04/20 9,15,16,19,44,49,37
2007/04/17 8,31,40,44,45,48,6
2007/04/13 5,15,23,28,31,33,49
2007/04/10 2,4,6,20,42,47,39
2007/04/06 10,18,22,34,35,37,41
2007/04/03 4,10,39,43,45,49,33
2007/03/30 14,31,33,40,45,46,49
2007/03/27 4,11,21,39,42,43,10
2007/03/23 5,6,17,19,20,32,18
2007/03/20 14,15,25,37,47,49,13
2007/03/16 28,35,36,38,43,49,47
2007/03/09 12,14,20,21,23,31,45
2007/03/06 2,15,16,31,33,46,40
2007/03/02 12,15,24,32,39,49,6
2007/02/27 6,22,36,39,48,49,28
2007/02/23 5,13,25,30,39,48,36
2007/02/20 1,13,19,33,38,45,36
2007/02/16 18,19,27,34,44,48,37
2007/02/13 2,8,25,39,43,46,13
2007/02/09 7,28,30,41,45,48,44
2007/02/06 12,16,26,32,41,48,1
2007/02/02 7,8,10,12,47,48,38
2007/01/30 6,18,26,39,42,45,14
2007/01/26 8,13,18,26,34,36,17
2007/01/23 6,7,15,31,36,44,29
2007/01/19 6,26,27,44,45,46,2
2007/01/16 13,28,33,38,43,48,4
2007/01/12 10,16,26,28,31,33,44
2007/01/09 26,28,35,39,44,45,18
2007/01/05 12,19,23,42,44,48,33
2007/01/02 13,21,23,27,31,49,19
2006/12/28 1,4,7,8,25,31,33
2006/12/26 6,13,24,31,32,49,3
2006/12/19 12,19,30,32,34,36,37
2006/12/14 2,4,8,27,33,48,14
2006/12/12 16,18,37,38,45,46,10
2006/12/07 5,27,28,30,35,42,37
2006/12/05 14,26,28,35,41,45,33
2006/11/30 3,6,7,14,16,43,17
2006/11/28 14,19,31,37,42,45,11
2006/11/23 1,23,34,37,43,45,9
2006/11/21 6,7,11,19,47,48,17
2006/11/16 2,17,28,29,38,49,16
2006/11/14 5,17,29,34,38,47,26
2006/11/09 12,14,20,22,37,40,23
2006/11/07 5,18,20,33,38,40,34
2006/11/02 6,30,34,45,46,48,29
2006/10/31 6,8,29,39,46,49,23
2006/10/26 5,7,11,19,36,42,23
2006/10/24 1,4,5,15,18,42,6
2006/10/19 9,10,12,25,33,38,5
2006/10/17 8,13,16,41,43,46,31
2006/10/12 9,17,23,26,30,41,19
2006/10/10 1,17,21,35,36,46,19
2006/10/05 7,15,20,32,36,44,3
2006/09/28 8,19,30,33,37,43,22
2006/09/26 2,6,8,25,30,45,38
2006/09/21 6,13,20,21,33,40,26
2006/09/19 1,9,21,39,40,41,46
2006/09/14 1,10,37,39,43,44,35
2006/09/12 2,8,11,14,15,21,31
2006/09/07 11,12,15,28,43,48,37
2006/09/05 2,5,27,30,33,48,19
2006/08/31 5,6,25,33,38,49,47
2006/08/29 17,24,34,38,42,49,30
2006/08/24 10,11,14,17,24,45,19
2006/08/22 16,20,24,30,38,40,6
2006/08/17 18,23,25,28,35,36,16
2006/08/15 6,10,19,27,32,41,43
2006/08/10 3,9,16,40,43,48,42
2006/08/08 4,8,12,20,22,39,48
2006/08/03 3,20,21,42,44,46,25
2006/08/01 12,28,29,35,37,42,8
2006/07/27 4,36,37,42,45,46,1
2006/07/25 14,16,25,27,42,49,44
2006/07/20 7,30,37,41,43,49,10
2006/07/18 11,20,31,34,36,38,15
2006/07/11 1,6,9,16,42,44,3
2006/07/06 14,23,24,41,44,47,10
2006/07/04 8,9,14,19,20,33,29
2006/06/29 11,15,17,21,23,31,9
2006/06/27 1,20,29,30,35,39,43
2006/06/22 1,18,31,39,41,47,44
2006/06/20 3,8,14,18,19,43,29
2006/06/15 1,25,35,37,44,46,43
2006/06/13 8,11,12,32,38,45,24
2006/06/08 3,4,15,23,26,47,12
2006/06/06 4,12,15,37,41,42,19
2006/06/01 4,11,34,35,45,48,24
2006/05/30 2,9,15,16,22,49,7
2006/05/25 1,15,20,37,47,48,38
2006/05/23 11,20,31,38,42,46,37
2006/05/18 1,23,28,46,47,49,6
2006/05/16 8,20,35,36,45,46,44
2006/05/11 2,12,19,26,34,46,38
2006/05/09 5,8,18,26,38,42,2
2006/05/04 2,3,19,26,27,41,7
2006/05/02 3,16,24,25,40,43,48
2006/04/27 9,12,30,33,42,49,4
2006/04/20 9,13,15,27,34,42,2
2006/04/18 4,6,14,16,20,41,2
2006/04/13 1,23,25,37,39,45,21
2006/04/11 8,10,16,22,37,38,14
2006/04/06 5,23,36,38,40,42,1
2006/04/04 6,10,11,32,34,39,7
2006/03/30 12,17,26,31,35,48,40
2006/03/28 5,8,9,15,29,45,18
2006/03/23 7,23,28,29,38,46,14
2006/03/20 12,28,30,40,47,49,3
2006/03/16 3,9,18,42,45,46,5
2006/03/13 4,21,25,35,39,42,45
2006/03/09 6,13,15,17,18,22,3
2006/03/06 5,7,9,15,31,34,38
2006/03/02 5,8,24,31,32,39,4
2006/02/27 9,17,18,27,36,42,10
2006/02/23 7,12,16,17,19,33,39
2006/02/20 2,14,18,21,37,43,13
2006/02/16 5,6,18,23,26,29,16
2006/02/13 3,15,21,23,36,49,10
2006/02/09 12,21,34,37,38,39,27
2006/02/06 11,15,18,25,29,49,5
2006/01/30 4,5,13,26,32,42,46
2006/01/26 10,29,30,32,43,47,35
2006/01/23 1,11,16,21,23,40,10
2006/01/19 3,11,18,20,21,26,24
2006/01/16 4,12,15,19,26,31,41
2006/01/12 7,11,22,24,28,30,35
2006/01/09 8,20,22,39,45,46,31
2006/01/05 18,23,26,38,39,48,45
2006/01/02 6,15,22,25,35,41,32
2005/12/29 6,7,10,13,31,39,18
2005/12/26 1,2,7,8,27,45,19
2005/12/22 12,22,24,26,27,47,40
2005/12/19 3,20,21,22,26,27,25
2005/12/15 7,16,32,39,45,49,30
2005/12/12 26,28,29,30,36,37,18
2005/12/08 13,18,26,28,35,48,42
2005/12/05 25,31,34,40,41,47,15
2005/12/01 7,30,38,39,40,43,13
2005/11/28 2,14,23,25,26,40,6
2005/11/24 9,11,30,41,47,49,4
2005/11/21 7,13,23,33,34,42,30
2005/11/17 2,3,4,17,27,39,15
2005/11/10 4,7,19,30,36,46,48
2005/11/07 16,17,23,32,42,48,2
2005/11/03 6,8,17,19,30,47,23
2005/10/31 5,10,22,26,31,48,41
2005/10/27 6,8,23,26,28,36,37
2005/10/24 7,8,17,22,27,44,28
2005/10/20 11,13,14,21,42,47,22
2005/10/17 27,30,35,39,43,47,25
2005/10/13 3,11,26,43,46,48,5
2005/10/10 6,11,23,29,45,49,26
2005/10/06 2,8,24,28,31,48,15
2005/10/03 3,15,16,25,40,48,18
2005/09/29 1,8,19,23,38,40,5
2005/09/26 4,18,26,37,41,44,6
2005/09/22 2,11,35,37,48,49,5
2005/09/19 3,26,29,38,43,45,28
2005/09/15 4,15,23,41,44,45,46
2005/09/12 4,24,28,30,35,39,19
2005/09/08 3,10,11,36,37,45,29
2005/09/05 5,8,22,26,27,44,10
2005/09/01 6,12,20,43,47,48,41
2005/08/29 9,10,36,40,42,43,41
2005/08/22 17,18,23,24,25,28,41
2005/08/18 3,8,11,36,38,49,19
2005/08/15 13,15,33,37,38,41,47
2005/08/11 9,20,22,31,45,46,3
2005/08/08 24,28,37,38,43,45,18
2005/08/04 9,20,26,29,40,41,21
2005/08/01 2,13,16,36,44,47,21
2005/07/28 9,14,24,27,37,41,12
2005/07/25 5,12,25,27,41,44,18
2005/07/21 11,22,26,28,33,37,42
2005/07/18 7,11,13,25,30,40,6
2005/07/14 3,22,31,43,46,47,14
2005/07/11 1,11,14,18,35,43,25
2005/07/07 6,12,21,27,36,48,18
2005/07/04 2,15,17,31,32,38,11
2005/06/30 2,4,5,9,35,45,48
2005/06/27 10,17,22,37,43,49,8
2005/06/23 4,10,18,34,40,43,3
2005/06/20 4,20,22,28,47,48,43
2005/06/16 8,12,16,25,28,45,49
2005/06/13 9,14,25,31,36,46,40
2005/06/09 4,6,13,22,30,44,5
2005/06/02 4,15,21,30,41,46,48
2005/05/30 4,8,11,15,16,25,43
2005/05/26 3,9,16,18,41,48,22
2005/05/23 2,8,9,10,21,31,44
2005/05/19 2,4,14,24,27,46,28
2005/05/16 1,6,11,37,41,44,4
2005/05/12 15,28,29,31,32,47,18
2005/05/09 1,2,7,9,16,29,15
2005/05/05 5,14,18,34,44,47,10
2005/05/02 1,3,29,35,43,47,40
2005/04/28 4,5,15,20,29,39,34
2005/04/25 1,16,25,34,36,38,41
2005/04/21 4,5,22,33,36,43,26
2005/04/18 11,20,40,41,45,49,36
2005/04/14 18,20,25,36,48,49,21
2005/04/11 2,6,9,24,27,45,49
2005/04/07 5,15,23,29,31,44,17
2005/04/04 5,15,28,29,33,40,26
2005/03/31 20,22,28,38,41,47,25
2005/03/28 1,2,9,25,28,44,42
2005/03/24 7,10,23,44,45,47,38
2005/03/21 2,5,6,19,38,45,1
2005/03/14 5,12,19,21,33,42,9
2005/03/10 1,3,16,31,42,48,23
2005/03/07 1,6,16,34,36,40,38
2005/03/03 25,28,31,32,34,36,43
2005/02/28 14,21,25,27,43,47,5
2005/02/24 2,4,36,41,42,48,34
2005/02/21 6,11,21,22,35,41,27
2005/02/17 12,14,21,23,25,30,3
2005/02/14 5,7,24,26,30,47,36
2005/02/10 19,26,28,33,38,46,48
2005/02/07 11,31,41,44,47,49,25
2005/02/03 7,8,19,30,43,48,49
2005/01/31 2,17,31,35,37,46,3
2005/01/27 3,25,39,44,45,48,13
2005/01/24 14,17,30,31,36,47,28
2005/01/20 1,23,26,27,33,41,18
2005/01/17 7,14,16,38,45,49,25
2005/01/13 1,2,15,21,31,35,33
2005/01/10 1,3,14,17,36,49,10
2005/01/06 6,23,39,45,46,47,18
2005/01/03 5,10,27,37,39,46,8
2004/12/30 3,18,33,34,43,45,2
2004/12/23 3,5,18,23,40,45,41
2004/12/20 3,4,13,26,39,42,18
2004/12/16 2,12,18,22,34,36,8
2004/12/13 5,15,24,37,38,39,6
2004/12/09 16,28,35,44,46,48,26
2004/12/06 2,8,11,12,26,35,47
2004/12/02 5,16,23,28,38,47,49
2004/11/29 4,12,23,30,35,48,46
2004/11/25 3,4,9,10,27,31,26
2004/11/22 2,14,27,28,44,49,30
2004/11/18 7,11,20,38,39,45,30
2004/11/15 8,11,14,17,23,33,30
2004/11/11 9,12,17,28,40,43,13
2004/11/08 12,24,25,27,34,36,39
2004/11/04 23,26,31,33,36,38,21
2004/11/01 1,10,25,28,38,49,23
2004/10/28 10,12,13,24,31,40,47
2004/10/25 6,13,30,34,38,44,48
2004/10/21 3,10,20,21,24,48,26
2004/10/18 10,21,23,25,38,42,33
2004/10/14 4,23,36,39,45,47,25
2004/10/11 1,7,10,32,42,45,26
2004/10/04 12,15,21,23,25,35,24
2004/09/30 7,13,15,20,22,47,19
2004/09/27 26,27,40,41,42,43,28
2004/09/23 1,15,16,33,35,48,10
2004/09/20 5,6,8,9,10,43,13
2004/09/16 7,19,26,37,38,46,29
2004/09/13 8,10,11,21,23,44,42
2004/09/09 7,13,14,20,21,49,34
2004/09/06 12,25,26,31,36,42,29
2004/09/02 9,16,18,32,41,47,46
2004/08/30 4,22,28,29,44,47,32
2004/08/26 14,31,34,37,42,48,29
2004/08/23 13,29,31,38,45,46,43
2004/08/19 10,22,31,32,41,48,24
2004/08/16 5,6,11,16,19,42,10
2004/08/12 11,16,27,33,34,40,7
2004/08/09 5,17,19,26,28,43,25
2004/08/05 13,14,21,24,27,30,20
2004/08/02 3,11,19,21,40,42,14
2004/07/29 20,31,33,40,42,46,30
2004/07/26 1,15,28,38,41,42,24
2004/07/22 11,15,24,27,37,46,1
2004/07/15 2,5,32,38,42,49,44
2004/07/12 3,4,8,25,36,42,32
2004/07/08 4,5,7,13,24,30,49
2004/07/05 7,19,27,31,42,46,39
2004/07/01 6,10,11,16,29,44,37
2004/06/28 12,17,19,22,27,42,48
2004/06/24 11,17,29,36,44,49,33
2004/06/21 6,9,11,17,22,36,44
2004/06/17 5,11,30,34,44,48,40
2004/06/14 5,12,41,43,45,46,33
2004/06/10 2,10,16,22,30,33,41
2004/06/07 6,15,25,37,41,49,3
2004/06/03 1,4,31,32,34,35,33
2004/05/31 1,17,30,31,32,45,33
2004/05/27 6,22,27,34,42,44,36
2004/05/24 1,16,17,30,36,49,44
2004/05/20 6,28,30,34,43,46,9
2004/05/17 2,4,18,20,32,49,30
2004/05/13 4,10,11,14,32,36,9
2004/05/10 3,4,10,23,25,26,33
2004/05/06 6,27,40,44,45,47,11
2004/05/03 3,9,13,28,40,48,39
2004/04/26 22,25,29,31,34,46,49
2004/04/22 3,11,19,20,22,28,13
2004/04/19 13,17,19,26,39,45,11
2004/04/15 13,14,20,30,37,45,1
2004/04/12 24,25,26,30,36,48,45
2004/04/08 5,14,26,38,41,43,4
2004/04/05 16,24,25,26,39,44,30
2004/04/01 3,7,42,45,46,49,8
2004/03/29 11,13,15,21,35,38,37
2004/03/25 11,17,21,36,43,49,5
2004/03/22 2,12,14,30,41,46,29
2004/03/18 6,16,20,25,33,46,12
2004/03/15 1,2,7,26,38,43,4
2004/03/11 8,14,21,22,30,31,48
2004/03/08 8,12,17,18,19,34,37
2004/03/04 12,15,22,23,41,48,17
2004/03/01 1,11,17,25,41,45,32
2004/02/26 8,12,23,24,45,46,36
2004/02/23 3,6,17,23,28,32,45
2004/02/19 4,21,25,32,37,43,2
2004/02/16 7,13,18,19,25,37,14
2004/02/12 1,2,26,31,39,40,38
2004/02/05 17,22,26,29,37,43,31
2004/02/02 4,6,11,22,42,48,23
2004/01/29 22,29,34,36,44,46,37
2004/01/26 2,6,13,34,40,44,14
2004/01/22 13,28,29,32,33,34,43
2004/01/19 14,15,20,29,32,39,43
2004/01/15 18,19,28,29,30,34,12
2004/01/12 2,4,25,26,34,43,41
2004/01/08 16,21,27,30,31,47,35
2004/01/05 6,9,12,13,33,39,21
